"LIST_NO","LIST_DATE","LEVELS_MF","ADDRESS","NO_BEDROOMS","FURNISHED_RN","HIGH_SCHOOL","LIST_OR_SALE_PRICE","LIST_PRICE","ORIG_PRICE","SQUARE_FEET","NEIGHBORHOOD","OFF_MKT_DATE","OFFER_DATE"
73247037,"06/04/2024",,"16 winter U:48A",2,"No",,2800.00,2800.00,2800.00,1178,,"07/26/2024","07/19/2024"
73247028,"06/04/2024",,"160 Commonwealth U:210",0,,,3000.00,3150.00,3150.00,439,,"07/19/2024","07/19/2024"
73247025,"06/04/2024",,"140 Chestnut U:709",1,"Partial",,1450.00,1450.00,1450.00,600,,"07/04/2024","07/04/2024"
73247023,"06/04/2024",,"7 Main Street U:12",1,,,1695.00,1695.00,1750.00,400,,"06/28/2024","06/28/2024"
73247013,"06/04/2024",,"1 Old Colony Rd U:316",1,"No",,1650.00,1650.00,1650.00,600,,"08/02/2024","08/02/2024"
73247012,"06/04/2024",,"4 Bird Street U:8",1,,,1475.00,1475.00,1475.00,400,,"06/18/2024","06/17/2024"
73247011,"06/04/2024",,"4 Wigglesworth St U:B",2,,,2650.00,2650.00,2650.00,600,,"08/13/2024","08/13/2024"
73247010,"06/04/2024",,"4 Wigglesworth St U:3",2,,,3750.00,3750.00,3750.00,750,,"07/17/2024","07/17/2024"
73247009,"06/04/2024",,"4 Wigglesworth Street U:2",3,,,3650.00,3650.00,3650.00,740,,"07/31/2024","07/31/2024"
73247005,"06/04/2024",,"18 Pierce Street U:4",2,,,2250.00,2250.00,2250.00,850,,"06/28/2024","06/28/2024"
73247000,"06/04/2024",,"4 Howland Terrace U:2",1,,,1450.00,1450.00,1450.00,676,,"06/08/2024","06/08/2024"
73246997,"06/04/2024",,"16 White St. Place U:2",3,"No",,2950.00,3300.00,3300.00,1200,,"08/07/2024","07/25/2024"
73246995,"06/04/2024",,"317 Saint Paul Street U:3",4,,,5000.00,5000.00,5000.00,1650,,"06/17/2024","06/17/2024"
73246993,"06/03/2024",,"1411 Washington St U:12",1,"No",,3400.00,3400.00,3400.00,823,,"06/24/2024","06/24/2024"
73246985,"06/04/2024",,"210 Prospect Street U:1",2,,,3400.00,3400.00,3500.00,636,,"08/15/2024","08/02/2024"
73246977,"06/04/2024",,"14 Pierce Street U:8",2,,,2250.00,2250.00,2250.00,850,,"08/01/2024","08/01/2024"
73246972,"06/04/2024",,"295 Broadway U:295",3,"No",,7400.00,7400.00,8400.00,1970,,"08/30/2024","08/30/2024"
73246968,"06/04/2024",,"22-24 Oakland Street U:2",2,"No",,3900.00,3900.00,4250.00,1161,,"07/03/2024","07/01/2024"
73246965,"06/04/2024",,"148 Chapel St U:148",3,"No","Newton North",4900.00,4900.00,5700.00,2050,,"07/22/2024","07/22/2024"
73246964,"06/04/2024",,"229 Freeman Street U:6",2,,,4100.00,4100.00,4400.00,1075,,"06/18/2024","06/18/2024"
73246962,"06/04/2024",,"10 Cottage St U:2",1,"No",,2900.00,2900.00,2900.00,782,,"07/02/2024","07/02/2024"
73246958,"06/04/2024",,"534 Beacon Street U:903",1,,,3250.00,3250.00,3250.00,500,,"06/10/2024","06/10/2024"
73246954,"06/04/2024",,"151 Tremont Street U:25R",1,"No",,3600.00,3825.00,3825.00,735,,"07/31/2024","07/19/2024"
73246912,"06/04/2024",,"93 P St",3,"No",,4700.00,4700.00,4700.00,1098,,"06/16/2024","06/16/2024"
73246911,"06/04/2024",,"39 Lake Shore Ct U:3",2,"No",,2950.00,2950.00,2950.00,829,,"06/11/2024","06/05/2024"
73246910,"06/04/2024",,"1723 Washington U:611",2,"No",,6500.00,6500.00,6500.00,1541,,"06/16/2024","06/16/2024"
73246902,"06/04/2024",,"14 Deer Path U:6",3,"No","Maynard/AMSA",3400.00,3500.00,3800.00,2162,,"09/11/2024","09/09/2024"
73246885,"06/04/2024",,"23 Elm U:5",0,"No",,1295.00,1295.00,1295.00,350,,"07/16/2024","07/16/2024"
73246883,"06/04/2024",,"1550 Fall River Ave U:2",3,,,2400.00,2400.00,2400.00,1400,,"06/30/2024","06/30/2024"
73246882,"06/04/2024",,"303 South St U:303",2,"No",,1950.00,1950.00,1950.00,1319,,"07/22/2024","07/22/2024"
73246876,"06/04/2024",,"163 Loring St",2,"No","Alden",3000.00,3000.00,3000.00,2012,,"06/18/2024","06/18/2024"
73246837,"06/04/2024",,"30 Revere Beach PKWY U:413",2,,,3400.00,3400.00,3400.00,1254,,"08/07/2024","08/07/2024"
73246833,"05/31/2024",,"157 Everett St. U:204",3,,,4975.00,4975.00,4975.00,1000,,"09/05/2024","09/05/2024"
73246831,"05/31/2024",,"157 Everett St. U:202",2,,,3895.00,3895.00,3895.00,790,,"09/05/2024","09/05/2024"
73246821,"06/04/2024",,"222 North Street U:8",3,"No",,4750.00,4750.00,4750.00,1200,,"06/12/2024","06/06/2024"
73246804,"06/04/2024",,"106 Chester St U:2",3,"No",,3600.00,3600.00,3700.00,1117,,"07/18/2024","07/18/2024"
73246790,"06/04/2024",,"1 Huntington Ave U:209",1,,,4375.00,4375.00,4600.00,833,,"08/02/2024","08/02/2024"
73246789,"06/04/2024",,"32 Weir St U:2nd fl",2,"No",,2200.00,2200.00,2200.00,1180,,"06/16/2024","06/16/2024"
73246787,"06/04/2024",,"229 Cornell Road U:WINTER RENT",3,"Yes","Wst Middle/High",1900.00,1900.00,1900.00,2001,,"07/06/2024","06/21/2024"
73246771,"06/04/2024",,"116 Malvern Rd U:1",3,"No",,2499.00,2499.00,2550.00,840,,"08/28/2024","07/28/2024"
73246769,"06/04/2024",,"200 Cove Way U:708",2,,,2500.00,2500.00,2500.00,1057,,"06/16/2024","06/16/2024"
73246762,"06/04/2024",,"250 Walden St U:3",2,,,3600.00,3600.00,3600.00,1300,,"07/09/2024","07/09/2024"
73246753,"06/04/2024",,"1 Charles St S U:1104",3,"No",,9900.00,10000.00,10000.00,1699,,"08/27/2024","08/27/2024"
73246750,"06/04/2024",,"101 N Beacon Street U:103",2,,,3800.00,3800.00,4200.00,1000,,"07/09/2024","07/09/2024"
73246748,"06/04/2024",,"65 E India Row U:21A",1,"Yes",,3200.00,3200.00,3450.00,753,,"08/02/2024","08/02/2024"
73246738,"06/04/2024",,"171 Myrtle Ave U:1",3,,"Fitchburg High",1690.00,1690.00,1690.00,1100,,"06/14/2024","06/14/2024"
73246736,"06/04/2024",,"183 Alden St U:2",2,,,2600.00,2600.00,2750.00,1200,,"07/03/2024","07/03/2024"
73246734,"05/30/2024",,"8 Cherry Street U:3",3,,,4600.00,4600.00,4600.00,1200,,"07/05/2024","07/05/2024"
73246732,"06/04/2024",,"107 Hampshire Rd U:2",2,,,1950.00,1950.00,1950.00,1088,,"07/15/2024","07/15/2024"
73246730,"06/04/2024",,"114 East Squantum U:1L",1,,,2000.00,2000.00,2000.00,9999,,"07/25/2024","07/22/2024"
73246725,"06/04/2024",,"39 Edison Green U:2",4,,,3700.00,3392.00,4000.00,1200,,"08/31/2024","08/31/2024"
73246723,"06/04/2024",,"11 Summer U:c",1,,,1550.00,1550.00,1550.00,550,,"06/13/2024","06/13/2024"
73246718,"06/04/2024",,"20 Chapel Street U:A410",2,,,4400.00,4400.00,4400.00,1150,,"07/16/2024","07/16/2024"
73246716,"06/04/2024",,"37 Bartlett U:1",2,,,1900.00,1900.00,1900.00,700,,"06/26/2024","06/26/2024"
73246706,"05/30/2024",,"1430 Columbia Road U:3",2,,,3995.00,3995.00,3995.00,700,,"07/01/2024","07/01/2024"
73246699,"06/04/2024",,"106 Rockland U:2",2,,,3200.00,3200.00,3200.00,1800,,"07/11/2024","07/11/2024"
73246697,"06/04/2024",,"55 Green  Street U:O2",2,"No",,3180.00,3180.00,3180.00,1724,,"08/05/2024","08/05/2024"
73246696,"06/04/2024",,"97-99 Clark Street U:99",4,,,4900.00,4900.00,4900.00,1790,,"06/17/2024","06/10/2024"
73246695,"06/04/2024",,"275 Beacon Street U:2B",1,,,3500.00,3500.00,4300.00,662,,"08/09/2024","08/09/2024"
73246678,"06/04/2024",,"245 White St U:1",2,"No",,2500.00,2500.00,2600.00,900,,"07/03/2024","07/03/2024"
73246674,"06/04/2024",,"128 LONGWOOD AVE U:1",3,"No","Brookline High",6600.00,6600.00,6600.00,1845,,"06/21/2024","06/21/2024"
73246670,"06/04/2024",,"25 Custer U:106",2,"No",,2600.00,2600.00,2700.00,799,,"08/08/2024","08/08/2024"
73246662,"06/04/2024",,"378 Fairmount Street U:2",3,,,1800.00,1800.00,1800.00,1200,,"08/19/2024","08/04/2024"
73246655,"06/04/2024",,"18 Linden PL U:18",4,"No",,5500.00,5500.00,5500.00,2000,,"07/23/2024","07/23/2024"
73246649,"06/04/2024",,"8 Kenwood U:3",2,"No",,3200.00,2800.00,2800.00,900,,"07/02/2024","07/02/2024"
73246647,"06/04/2024",,"13 Sparhawk Street U:1",4,,,4200.00,4200.00,4200.00,1800,,"06/25/2024","06/25/2024"
73246642,"06/04/2024",,"62 WASHINGTON STREET U:62",3,,"Wellesley",3650.00,3650.00,3750.00,1500,,"07/19/2024","07/19/2024"
73246633,"06/04/2024",,"121 Tremont St. U:315",2,"No",,3400.00,3300.00,3400.00,1121,,"07/29/2024","07/20/2024"
73246624,"06/04/2024",,"5 Holly Gate Cir U:5",2,"No",,3750.00,3750.00,3750.00,2332,,"08/01/2024","07/22/2024"
73246623,"06/04/2024",,"111 School St U:3",1,"No",,1700.00,1700.00,1800.00,400,,"07/05/2024","07/05/2024"
73246620,"06/04/2024",,"143 Vassall St",3,,,3200.00,3200.00,3200.00,1224,,"06/17/2024","06/10/2024"
73246609,"06/04/2024",,"473 e 3rd U:3",2,,,3500.00,3500.00,3500.00,800,,"06/10/2024","06/10/2024"
73246604,"06/04/2024",,"52 Rodman St U:52",2,"No",,2500.00,2500.00,2500.00,1000,,"06/09/2024","06/09/2024"
73246586,"06/04/2024",,"2130 Massachusetts Ave U:2D",2,"No",,3600.00,3600.00,3600.00,1143,,"06/27/2024","06/27/2024"
73246573,"06/04/2024",,"27 West Elm St. U:1",3,,"North Middlesex",2600.00,2600.00,2600.00,1881,,"07/13/2024","06/15/2024"
73246572,"06/04/2024",,"14 Addison Ave U:3",2,,,2000.00,2000.00,2000.00,744,,"06/21/2024","06/21/2024"
73246570,"06/04/2024",,"122 Tudor St U:C",2,,"Boston Public",3500.00,3400.00,3400.00,868,,"06/07/2024","06/07/2024"
73246569,"06/04/2024",,"180 Commonwealth Ave U:B",2,,,4000.00,4000.00,4000.00,812,,"07/14/2024","07/01/2024"
73246556,"06/04/2024",,"39 Monadnock U:39",3,"No","Westfrd Academy",3945.00,3795.00,3795.00,2300,,"06/18/2024","06/11/2024"
73246543,"06/04/2024",,"93 Jonquil Lane",4,"No","Longmeadow",3200.00,3200.00,3200.00,2740,,"06/26/2024","06/13/2024"
73246536,"06/04/2024",,"11 Brighton Street U:2",2,,,2900.00,2900.00,3100.00,1300,,"08/01/2024","08/01/2024"
73246531,"06/03/2024",,"120 Pearl Street U:2",3,,,3000.00,3000.00,4200.00,1300,,"08/30/2024","08/30/2024"
73246530,"06/03/2024",,"5050 Washington St U:18",1,,,2000.00,2000.00,2000.00,670,,"06/04/2024","06/04/2024"
73246529,"06/03/2024",,"63 Bow St U:1",3,"No",,3000.00,3000.00,3000.00,1400,,"07/02/2024","07/02/2024"
73246526,"06/03/2024",,"15 Hathorn St U:1",2,"No",,2650.00,2650.00,2650.00,1100,,"06/09/2024","06/09/2024"
73246524,"06/03/2024",,"15 Huss Ct U:105",1,,,2000.00,2000.00,2000.00,700,,"07/11/2024","07/11/2024"
73246511,"06/03/2024",,"69 Babcock St U:7",1,,,2600.00,2600.00,2600.00,9999,,"06/27/2024","06/27/2024"
73246508,"06/03/2024",,"140 Boylston St. U:3",1,,,3500.00,3500.00,3450.00,850,,"07/31/2024","07/23/2024"
73246505,"06/03/2024",,"16 Cumberland St. U:B",3,"No",,4500.00,4500.00,4500.00,900,,"07/19/2024","07/19/2024"
73246502,"06/03/2024",,"1801 Beacon St U:2",3,,,4200.00,4200.00,4200.00,9999,,"07/12/2024","07/12/2024"
73246501,"06/03/2024",,"140 Boylston St. U:4",1,,,3100.00,3100.00,3100.00,850,,"06/21/2024","06/21/2024"
73246500,"06/03/2024",,"55 Lagrange St U:908",1,"No",,3700.00,3700.00,3900.00,583,,"06/28/2024","06/28/2024"
73246498,"06/03/2024",,"140 Boylston St. U:10",1,,,3300.00,3300.00,3300.00,850,,"06/21/2024","06/21/2024"
73246494,"06/03/2024",,"136 Spring St U:1L",1,,,2000.00,2000.00,2000.00,800,,"07/03/2024","06/19/2024"
73246493,"06/03/2024",,"108 Union Park St. U:1",2,,,3050.00,2700.00,2700.00,850,,"06/12/2024","06/12/2024"
73246485,"06/03/2024",,"136 Spring St U:3R",1,,,2000.00,2000.00,2000.00,800,,"08/06/2024","07/19/2024"
73246481,"06/03/2024",,"1 Jefferson St U:3",1,,,1400.00,1400.00,1400.00,500,,"07/07/2024","07/07/2024"
73246468,"06/03/2024",,"526 3Rd St U:6",3,,,1850.00,1850.00,1850.00,1001,,"07/10/2024","07/08/2024"
73246464,"06/03/2024",,"14 Rockland St",3,"No",,5300.00,5300.00,5300.00,2616,,"07/13/2024","07/12/2024"
73246453,"06/03/2024",,"84 Gordon St U:302",1,"No",,2050.00,1900.00,2000.00,285,,"07/14/2024","07/14/2024"
73246447,"06/03/2024",,"6 Henry Street U:2",4,"No",,3900.00,3900.00,3900.00,1500,,"06/13/2024","06/13/2024"
73246446,"06/03/2024",,"209 Parsons St. U:209",2,"No","BPS",2400.00,2400.00,2500.00,900,,"07/29/2024","07/27/2024"
73246434,"05/30/2024",,"45 Longwood U:812",1,"No",,3600.00,3600.00,3600.00,941,,"06/14/2024","06/14/2024"
73246428,"06/03/2024",,"161-2 Main St U:2",2,,,2000.00,2200.00,2200.00,900,,"07/30/2024","07/30/2024"
73246424,"06/03/2024",,"3 Oak Pl U:1",3,,,3600.00,3600.00,3600.00,1500,,"06/27/2024","06/27/2024"
73246416,"06/03/2024",,"10 Brenton St U:3",3,"No",,3800.00,3800.00,3400.00,900,,"08/05/2024","08/05/2024"
73246404,"06/03/2024",,"29A Maple Ave U:1",2,"No","Andover High",3000.00,3150.00,3150.00,1300,,"06/28/2024","06/28/2024"
73246401,"06/03/2024",,"80 Revere U:4",2,,,4200.00,4200.00,4200.00,657,,"07/02/2024","06/28/2024"
73246399,"06/03/2024",,"2000 Skyline Dr U:1",2,"No","Lowell High",1900.00,1900.00,1900.00,870,,"06/17/2024","06/20/2024"
73246397,"06/03/2024",,"48 Trapelo U:1A",2,,,3200.00,3200.00,3200.00,1350,,"07/09/2024","06/25/2024"
73246396,"06/03/2024",,"14 Bateman St U:2",2,"Yes",,3500.00,3500.00,3500.00,1100,,"07/03/2024","07/03/2024"
73246383,"06/03/2024",,"38 Thomas St U:305",2,"No",,1632.00,1632.00,1632.00,900,,"07/31/2024","07/31/2024"
73246371,"06/03/2024",,"49 Dudley Rd. U:2",4,"No",,4200.00,4500.00,4500.00,2000,,"07/09/2024","07/09/2024"
73246363,"06/03/2024",,"433 Sea Street U:6",2,,,2500.00,2500.00,2500.00,700,,"06/24/2024","06/11/2024"
73246362,"06/03/2024",,"350 W Broadway U:7",3,,,5250.00,5250.00,5250.00,1303,,"06/10/2024","06/10/2024"
73246354,"06/03/2024",,"21 Sutherland Rd U:12A",1,,"BPS",2250.00,2250.00,1950.00,760,,"06/08/2024","06/08/2024"
73246352,"06/03/2024",,"101 Gore St U:2",1,"No",,2600.00,2600.00,2700.00,431,,"07/18/2024","07/05/2024"
73246345,"06/03/2024",,"32 Traveler St U:607",0,,,3200.00,3000.00,3000.00,512,,"06/26/2024","06/26/2024"
73246341,"06/03/2024",,"44 Winter St. U:205",0,"No",,2475.00,2475.00,2850.00,428,,"07/23/2024","07/23/2024"
73246334,"06/03/2024",,"201 Thorndike St U:1-12",2,,,2100.00,2100.00,2100.00,750,,"09/06/2024","09/06/2024"
73246327,"06/03/2024",,"49 Essex Street U:3",1,"No","SHS",2000.00,2000.00,2000.00,750,,"06/17/2024","06/17/2024"
73246325,"06/03/2024",,"7 Laurel Ave U:n/a",2,"No",,3800.00,3800.00,3900.00,700,,"07/21/2024","07/21/2024"
73246323,"06/03/2024",,"201 Fire Road, 16",1,"No",,2500.00,2500.00,2500.00,800,,"06/27/2024","06/14/2024"
73246319,"06/03/2024",,"114 Franklin Street U:114",2,,,2500.00,2500.00,2500.00,1075,,"06/09/2024","06/09/2024"
73246313,"06/03/2024",,"611 Old Stone Brook U:611",2,,,2800.00,2800.00,2900.00,1370,,"07/15/2024","07/15/2024"
73246308,"06/03/2024",,"275 Main St U:403",1,"No",,2700.00,2700.00,2800.00,786,,"07/08/2024","07/08/2024"
73246305,"06/03/2024",,"8 Museum Way U:1107",1,"No",,3350.00,3350.00,3250.00,663,,"06/20/2024","06/20/2024"
73246287,"06/03/2024",,"2 Woodbury Court U:2",2,,,1850.00,1850.00,1850.00,756,,"07/10/2024","07/10/2024"
73246286,"06/03/2024",,"362 DORCHESTER ST. U:1",3,,,4850.00,4800.00,5000.00,1600,,"07/12/2024","07/12/2024"
73246239,"06/03/2024",,"214 Hancock St. U:2",3,"No",,2750.00,2750.00,2750.00,1350,,"06/11/2024","06/09/2024"
73246238,"06/03/2024",,"2 Post Oak Ln U:9",2,"No","NH School",2700.00,2700.00,2700.00,925,,"06/25/2024","06/12/2024"
73246234,"06/03/2024",,"120 Savin Hill Ave U:205",1,"No",,2300.00,2300.00,2300.00,409,,"06/14/2024","06/14/2024"
73246221,"06/03/2024",,"10 Taber street U:603",1,,,2700.00,2800.00,2800.00,678,,"08/01/2024","08/01/2024"
73246220,"06/03/2024",,"244 Washington Street U:2-106",3,,,3200.00,3200.00,3300.00,1350,,"08/22/2024","08/22/2024"
73246214,"06/03/2024",,"165 Tremont U:403",3,"No",,6800.00,6800.00,6950.00,1477,,"08/15/2024","08/15/2024"
73246209,"06/03/2024",,"86 High St U:1",2,"No",,2200.00,2200.00,2200.00,1400,,"06/07/2024","06/07/2024"
73246207,"06/03/2024",,"354 Cabot St U:1",2,"No",,2600.00,2700.00,2700.00,690,,"07/18/2024","07/18/2024"
73246205,"06/03/2024",,"14 Fairview Ave U:4",1,"No",,1850.00,1850.00,1850.00,630,,"06/26/2024","06/26/2024"
73246192,"06/03/2024",,"1999 Commonwealth Ave U:33",1,,,2200.00,2200.00,2400.00,9999,,"07/15/2024","07/15/2024"
73246191,"05/30/2024",,"36 Endicott St U:2L",1,"No",,1700.00,1700.00,1700.00,400,,"07/25/2024","07/25/2024"
73246187,"06/03/2024",,"83 Lane St U:1",3,"No",,2400.00,2400.00,2400.00,1000,,"07/04/2024","06/21/2024"
73246186,"06/03/2024",,"114 University U:2",3,,,3800.00,3800.00,4000.00,999,,"08/07/2024","08/07/2024"
73246181,"06/03/2024",,"10 Nouvelle Way U:S1008",2,,,3500.00,3500.00,3850.00,1274,,"08/30/2024","08/30/2024"
73246180,"06/03/2024",,"79 School St U:1st FL FR",1,,,1100.00,1100.00,1100.00,375,,"08/16/2024","08/16/2024"
73246179,"06/03/2024",,"21 Sanborn U:2",1,"No",,1975.00,1975.00,1995.00,700,,"07/17/2024","07/17/2024"
73246178,"06/03/2024",,"94 Waltham St U:2",2,"No",,4650.00,4200.00,4200.00,870,,"06/09/2024","06/09/2024"
73246175,"06/03/2024",,"181 Littleton Rd U:439",2,"No",,2600.00,2595.00,2595.00,1529,,"06/18/2024","06/18/2024"
73246171,"06/03/2024",,"203 N U:1",2,,,2900.00,2900.00,3100.00,905,,"08/13/2024","08/13/2024"
73246162,"06/03/2024",,"14 Craig St U:A",2,"Partial",,2650.00,2650.00,2650.00,1242,,"06/27/2024","06/26/2024"
73246158,"06/03/2024",,"715 Concord Tpke U:0",3,"No",,3600.00,3900.00,4000.00,2000,,"08/26/2024","08/26/2024"
73246156,"06/03/2024",,"64 Park Ave W U:0",3,"No",,3450.00,3450.00,3450.00,1580,,"07/01/2024","06/26/2024"
73246154,"06/03/2024",,"841 Parker Street U:205",2,"No",,3500.00,3500.00,3600.00,683,,"07/10/2024","07/10/2024"
73246149,"06/03/2024",,"10 Pratt St U:3",1,"No",,1800.00,1800.00,1800.00,600,,"06/12/2024","06/12/2024"
73246147,"06/03/2024",,"80 Central Ave. U:1",1,,,2500.00,2500.00,2500.00,9999,,"06/06/2024","06/06/2024"
73246139,"06/03/2024",,"321 Hammond Pond Pkwy U:202",2,,,3800.00,3900.00,3900.00,1225,,"07/24/2024","07/24/2024"
73246123,"06/03/2024",,"549 E 4th U:A4",1,"No",,2100.00,2000.00,2500.00,630,,"08/20/2024","08/20/2024"
73246107,"06/03/2024",,"14 I St U:3",2,,,5000.00,5000.00,5700.00,1439,,"07/30/2024","07/26/2024"
73246105,"06/03/2024",,"70 Aspen Ave",4,,"GHS",4100.00,4200.00,4200.00,3000,,"07/08/2024","07/08/2024"
73246099,"06/03/2024",,"76 Alban St U:2",2,,,2850.00,2800.00,2800.00,1000,,"06/18/2024","06/18/2024"
73246096,"06/03/2024",,"471 W Broadway U:3",3,,,4650.00,4650.00,4650.00,1050,,"06/30/2024","06/17/2024"
73246094,"06/03/2024",,"400 Hanover Street U:4B",1,"No",,2500.00,2500.00,2500.00,500,,"06/12/2024","06/07/2024"
73246086,"06/03/2024",,"11 Thayer Pond U:17",2,"No",,2100.00,2100.00,2100.00,1050,,"07/26/2024","07/26/2024"
73246085,"06/03/2024",,"190 Nash Rd U:3E",1,,,900.00,900.00,900.00,700,,"07/01/2024","07/01/2024"
73246082,"06/03/2024",,"1 Franklin Street U:1006",1,"No",,5100.00,5100.00,5100.00,867,,"06/17/2024","06/05/2024"
73246081,"06/03/2024",,"70 Farrwood Avenue U:9",2,,,2200.00,2200.00,2200.00,750,,"07/08/2024","06/25/2024"
73246046,"06/03/2024",,"771 Harrison Avenue U:408",1,"No",,3700.00,3900.00,3900.00,905,,"07/19/2024","07/10/2024"
73246038,"06/02/2024",,"42 Rock Valley Ave U:B",3,,,2700.00,2700.00,2700.00,900,,"06/08/2024","06/08/2024"
73246037,"06/02/2024",,"26 Dartmouth Street U:1G",2,,,5750.00,5750.00,5750.00,1615,,"06/23/2024","06/10/2024"
73246031,"06/02/2024",,"86 Lawrence St U:1",3,,,2800.00,2800.00,2800.00,1500,,"06/19/2024","06/19/2024"
73246030,"06/02/2024",,"450 Somerset Ave U:302",2,,,1800.00,1800.00,1800.00,741,,"07/03/2024","07/03/2024"
73246020,"06/02/2024",,"4 Commonwealth Court U:15D",1,"No",,2295.00,2395.00,2650.00,570,,"07/01/2024","07/01/2024"
73246019,"06/02/2024",,"58 Albion Street U:3",1,"No",,2450.00,2450.00,2450.00,563,,"08/14/2024","08/10/2024"
73246018,"06/02/2024",,"14 Village Green Lane U:7",2,"No",,2000.00,2000.00,2000.00,810,,"06/08/2024","06/08/2024"
73246011,"06/01/2024",,"37 Stephen Pl",3,"No","South",7500.00,7500.00,8000.00,4500,,"07/02/2024","07/02/2024"
73246003,"06/02/2024",,"320 Maverick Street U:408",1,,,2800.00,2800.00,2800.00,677,,"06/26/2024","06/25/2024"
73245997,"06/02/2024",,"14-16 Bow st, U:1",3,,,3500.00,3500.00,3500.00,1200,,"07/09/2024","07/09/2024"
73245993,"06/02/2024",,"7 Turning Mill Rd",3,,"Lexington HS",4320.00,4320.00,4750.00,1449,,"07/08/2024","07/08/2024"
73245985,"06/02/2024",,"32 Line St",4,"Yes",,6900.00,7000.00,8500.00,2288,,"07/02/2024","07/02/2024"
73245979,"06/02/2024",,"77 Hudson St U:2",2,"No",,2400.00,2400.00,2400.00,1188,,"07/07/2024","07/02/2024"
73245978,"06/02/2024",,"88 Wareham St U:205",1,"No",,3150.00,3150.00,3150.00,578,,"06/27/2024","06/27/2024"
73245974,"06/02/2024",,"23 Warwick Road U:6",2,"No","Brookline High",3600.00,3600.00,3600.00,1313,,"06/12/2024","06/12/2024"
73245961,"06/02/2024",,"26 Hichborn St U:2",3,,,4850.00,4850.00,5050.00,1255,,"08/27/2024","08/27/2024"
73245960,"06/02/2024",,"37 Lawn Ave U:37",3,,,2700.00,2700.00,2500.00,900,,"08/15/2024","06/28/2024"
73245953,"06/02/2024",,"287 Tappan Street U:287",5,,"Brookline High",17000.00,20000.00,20000.00,3507,,"08/28/2024","08/28/2024"
73245948,"06/02/2024",,"8 Kirk St",4,,,7200.00,7500.00,7800.00,3978,,"07/18/2024","07/18/2024"
73245947,"06/02/2024",,"29 Ingalls Ter U:3",2,"No","Swampscott",2850.00,2850.00,3000.00,1000,,"06/30/2024","06/30/2024"
73245943,"06/02/2024",,"294 Waverley Ave U:294",3,,,4100.00,4200.00,4350.00,1372,,"08/16/2024","08/16/2024"
73245936,"05/31/2024",,"8 Bard Ave U:2",1,,,1950.00,1900.00,1900.00,600,,"07/18/2024","07/18/2024"
73245934,"06/02/2024",,"65 E India Row U:Penthouse B",2,,,14000.00,10000.00,14000.00,1607,,"07/09/2024","07/09/2024"
73245931,"06/02/2024",,"81 Drew Rd.",3,"No",,3000.00,3000.00,3000.00,1050,,"08/12/2024","08/12/2024"
73245930,"06/02/2024",,"22 Orchard St. U:2",2,,,3600.00,3500.00,3500.00,1000,,"06/16/2024","06/06/2024"
73245929,"06/02/2024",,"22 Orchard St. U:3",2,,,3500.00,3400.00,3400.00,1000,,"06/07/2024","06/07/2024"
73245926,"06/02/2024",,"36 Gledhill ave U:1",2,,,2500.00,2500.00,2500.00,949,,"07/09/2024","07/09/2024"
73245925,"06/02/2024",,"99 Sumner St U:517",2,,,4850.00,4850.00,5000.00,1107,,"08/07/2024","08/07/2024"
73245923,"06/02/2024",,"25 Pearl St",4,"No","Natick High",3650.00,3500.00,3500.00,1218,,"06/20/2024","06/20/2024"
73245920,"06/02/2024",,"33 Jackson Ave U:1",2,,"Everett High",2600.00,2600.00,2700.00,825,,"07/11/2024","07/09/2024"
73245917,"06/02/2024",,"154 Shaw Farm Rd U:154",2,"Partial","Canton",3200.00,3200.00,3200.00,1239,,"06/15/2024","06/15/2024"
73245908,"06/02/2024",,"460 Heath Street",5,,,14000.00,14000.00,14000.00,6913,,"08/15/2024","08/15/2024"
73245907,"06/02/2024",,"32 Louis St U:1",2,,,2500.00,2500.00,2500.00,900,,"07/03/2024","06/26/2024"
73245906,"06/02/2024",,"40 Deerfield Rd",3,,"Needham HS",5000.00,5000.00,5000.00,2732,,"06/12/2024","06/03/2024"
73245905,"06/01/2024",,"170 W. Broadway U:405",2,,,4500.00,4500.00,5000.00,1422,,"08/08/2024","08/08/2024"
73245904,"06/01/2024",,"11 Longwood Ave U:PH3",3,"No","Brookline High",6150.00,6500.00,6500.00,1700,,"07/06/2024","07/06/2024"
73245895,"06/01/2024",,"203 K Street U:1",2,,,4100.00,4100.00,4300.00,1404,,"07/06/2024","06/24/2024"
73245894,"06/01/2024",,"440 Sumner Ave U:2",7,,,2500.00,3000.00,3000.00,2924,,"07/09/2024","07/09/2024"
73245892,"06/01/2024",,"440 Sumner Ave U:1",3,,,2000.00,2000.00,2000.00,1462,,"07/13/2024","07/13/2024"
73245889,"06/01/2024",,"132 Buttonwood U:3",4,,,4000.00,4000.00,4800.00,1200,,"08/22/2024","08/22/2024"
73245887,"06/01/2024",,"77-83 Newbury Ave U:2",3,"No",,3000.00,3000.00,3000.00,1000,,"07/11/2024","07/11/2024"
73245875,"06/01/2024",,"107 Great Road U:B",1,"No","ABRHS",1800.00,1800.00,1800.00,319,,"07/11/2024","07/03/2024"
73245867,"06/01/2024",,"15 King Philip  Rd U:3",3,,,1600.00,1600.00,2000.00,1003,,"07/10/2024","06/27/2024"
